Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x61fd,7622.665,848.2221,8,6,24,5,"Credit-Builder Loan, Payday Loan, Payday Loan, Not Specified, and Debt Consolidation Loan",31,23,6.17,9,Bad,2140.48,27.398958,14 Years and 4 Months,Yes,31.661568,57.24756,High_spent_Small_value_payments,255.91309,2024-09-01
CUS_0x65dc,15725.7,1165.475,6,9,30,4,"Home Equity Loan, Personal Loan, Payday Loan, and Personal Loan",48,8,15.54,7,Standard,1452.16,35.797535,18 Years and 5 Months,Yes,38.842876,112.066475,Low_spent_Medium_value_payments,245.63815,2024-09-01
CUS_0x66f2,83618.96,6744.2466,10,5,29,6,"Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",52,23,19.92,15,Bad,2624.85,23.339424,11 Years and 6 Months,Yes,326.16718,407.40262,Low_spent_Large_value_payments,210.85486,2024-09-01
CUS_0x686c,10143.89,684.32416,4,7,14,3,"Payday Loan, Debt Consolidation Loan, and Mortgage Loan",29,19,9.67,12,Standard,1083.92,28.50487,20 Years and 5 Months,Yes,22.886534,24.437124,High_spent_Small_value_payments,281.10876,2024-09-01
CUS_0x698,46301.96,3680.4966,8,6,1,2,"Student Loan, and Credit-Builder Loan",18,9,1.86,5,Standard,1288.02,24.325964,29 Years and 3 Months,No,70.97368,415.08728,Low_spent_Small_value_payments,171.9887,2024-09-01
CUS_0x6b6,14243.265,1303.9387,1,1,7,1,Auto Loan,7,7,5.06,6,Good,1008.32,39.342525,26 Years and 6 Months,NM,11.732091,66.364174,!@9#%8,342.2976,2024-09-01
CUS_0x6cd9,16653.5,1095.7916,3,2,7,2,"Debt Consolidation Loan, and Payday Loan",11,11,11.5,8,Good,574.43,36.018852,16 Years and 2 Months,No,20.634245,116.26663,Low_spent_Small_value_payments,262.67828,2024-09-01
CUS_0x6e0,31104.32,2871.0266,6,5,12,1,Credit-Builder Loan,13,14,6.8,6,Standard,1354.0,35.644524,30 Years and 11 Months,No,22.687151,40.826435,High_spent_Large_value_payments,463.58908,2024-09-01
CUS_0x6e26,99980.36,8032.697,7,4,6,1,Student Loan,19,8,7.75,5,Standard,637.0,32.404083,17 Years and 5 Months,No,62.132557,341.5,High_spent_Medium_value_payments,649.6371,2024-09-01
CUS_0x6fd3,20987.56,1766.9634,10,7,34,7,"Not Specified, Student Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Auto Loan, and Student Loan",42,23,4.07,9,Bad,2553.42,31.502377,16 Years and 9 Months,Yes,104.6021,180.50735,Low_spent_Small_value_payments,181.58688,2024-09-01
CUS_0x700d,44719.17,3969.5974,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",46,19,23.21,14,Bad,3818.57,29.380806,13 Years and 6 Months,Yes,248.59988,115.764496,High_spent_Medium_value_payments,282.59537,2024-09-01
CUS_0x717d,33940.0,2883.3333,3,5,3,2,"Student Loan, and Student Loan",10,2,10.82,0,Good,947.25,34.472687,27 Years and 4 Months,No,56.50279,207.23772,Low_spent_Large_value_payments,294.59283,2024-09-01
CUS_0x72b0,66949.68,5802.14,5,1,10,2,"Auto Loan, and Home Equity Loan",9,6,4.72,9,Good,421.54,34.343586,26 Years and 6 Months,No,59.372147,104.98653,High_spent_Large_value_payments,655.85535,2024-09-01
CUS_0x74bd,29663.44,2676.9534,5,6,18,2,"Not Specified, and Credit-Builder Loan",9,9,17.76,8,Standard,598.51,36.434387,17 Years and 6 Months,Yes,49.345913,183.58269,Low_spent_Small_value_payments,324.76672,2024-09-01
CUS_0x74ef,73665.33,6080.7773,8,4,6,1,Personal Loan,23,15,15.69,6,Standard,794.92,35.812267,19 Years and 3 Months,No,41.34864,267.00793,Low_spent_Medium_value_payments,579.7212,2024-09-01
CUS_0x770,68926.36,5593.8633,8,9,34,6,"Payday Loan, Home Equity Loan, Payday Loan, Not Specified, Personal Loan, and Mortgage Loan",43,26,24.44,12,Bad,4104.07,34.37375,13 Years and 10 Months,Yes,213.87817,94.82319,!@9#%8,500.68497,2024-09-01
CUS_0x78e9,43904.46,3934.705,4,4,15,7,"Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, and Credit-Builder Loan",7,9,16.18,9,Standard,1385.28,25.907942,17 Years and 3 Months,Yes,250.36665,104.76182,High_spent_Medium_value_payments,288.34204,2024-09-01
CUS_0x7aa8,14383.03,1109.5858,8,10,29,5,"Student Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",50,24,8.03,7,Bad,2350.45,28.202757,12 Years and 0 Months,Yes,51.364475,94.36259,Low_spent_Large_value_payments,235.23152,2024-09-01
CUS_0x7d42,18770.3,1514.1917,1,1,5,3,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",16,2,11.32,0,Good,594.5,36.515816,29 Years and 0 Months,No,34.849056,134.33296,Low_spent_Small_value_payments,272.23715,2024-09-01
CUS_0x7e5d,14755.09,1072.5908,6,6,17,2,"Debt Consolidation Loan, and Student Loan",50,17,15.65,13,Bad,2460.77,34.709038,9 Years and 4 Months,Yes,14.8038435,66.65224,Low_spent_Large_value_payments,295.803,2024-09-01
CUS_0x7ef7,30411.9,2772.325,4,6,11,6,"Personal Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Student Loan",9,15,8.68,10,Standard,2261.01,32.422638,8 Years and 8 Months,Yes,112.75343,106.81273,Low_spent_Large_value_payments,327.66632,2024-09-01
CUS_0x801f,72414.06,6234.505,5,6,19,4,"Student Loan, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",7,17,9.55,2,Standard,1020.01,39.51035,25 Years and 5 Months,No,201.37508,259.2595,High_spent_Medium_value_payments,412.81595,2024-09-01
CUS_0x8100,16733.85,1612.4875,9,8,25,6,"Not Specified, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, and Debt Consolidation Loan",27,14,6.26,11,Bad,2229.76,31.037193,13 Years and 6 Months,Yes,53.985874,128.80115,Low_spent_Small_value_payments,268.46173,2024-09-01
CUS_0x8202,42664.56,3700.38,4,7,7,2,"Debt Consolidation Loan, and Home Equity Loan",19,6,8.67,1,Good,967.3,30.09905,23 Years and 6 Months,No,54.428043,253.66525,High_spent_Small_value_payments,321.9447,2024-09-01
CUS_0x82f2,14114.89,1155.2408,8,5,5,5,"Personal Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Payday Loan",16,14,18.37,7,Standard,1453.95,39.162846,11 Years and 0 Months,Yes,53.148987,122.861725,Low_spent_Small_value_payments,229.51337,2024-09-01
CUS_0x842e,15881.58,1169.465,8,6,34,7,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Not Specified, Debt Consolidation Loan, and Payday Loan",35,20,28.27,15,Bad,3614.38,37.673664,6 Years and 6 Months,Yes,67.15145,22.66385,High_spent_Large_value_payments,267.1312,2024-09-01
CUS_0x848e,7681.49,855.12415,9,6,28,6,"Student Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan",22,26,27.56,8,Bad,2678.79,27.335646,13 Years and 11 Months,Yes,31.616407,37.7116,High_spent_Small_value_payments,276.18442,2024-09-01
CUS_0x8511,43115.38,3806.9482,4,4,6,4,"Not Specified, Student Loan, Payday Loan, and Auto Loan",9,10,7.86,0,Good,746.05,30.878979,16 Years and 8 Months,No,118.44021,58.26744,High_spent_Medium_value_payments,453.98718,2024-09-01
CUS_0x8666,19599.81,1716.3175,6,7,31,5,"Auto Loan, Mortgage Loan, Personal Loan, Auto Loan, and Payday Loan",20,19,12.42,7,Standard,1825.52,29.648592,15 Years and 4 Months,Yes,53.376534,123.84854,Low_spent_Small_value_payments,284.40668,2024-09-01
CUS_0x8757,9901.355,887.9734,7,5,21,3,"Personal Loan, Home Equity Loan, and Mortgage Loan",12,17,10.54,11,Standard,2039.68,25.766468,10 Years and 8 Months,Yes,51.743824,95.30496,Low_spent_Small_value_payments,266.00204,2024-09-01
CUS_0x8834,27964.68,2224.39,8,3,6,4,"Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",18,14,0.84,1,Standard,1213.1,22.348618,20 Years and 11 Months,No,52.44953,196.08842,Low_spent_Large_value_payments,243.90105,2024-09-01
CUS_0x885d,14888.915,1343.7429,5,5,6,1,Student Loan,11,5,5.5,4,Good,903.97,24.165264,32 Years and 0 Months,No,6.706015,87.34256,Low_spent_Small_value_payments,330.3257,2024-09-01
CUS_0x899d,14938.01,985.83417,7,5,17,8,"Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, Payday Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",47,24,17.45,13,Bad,3446.44,36.310795,14 Years and 5 Months,Yes,89.33793,70.4561,Low_spent_Small_value_payments,228.78938,2024-09-01
CUS_0x8cf3,15359.74,1362.9784,10,7,27,8,"Student Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Payday Loan, and Auto Loan",20,25,1.06,6,Bad,2064.96,30.760767,7 Years and 8 Months,Yes,70.868126,48.16847,Low_spent_Medium_value_payments,297.26123,2024-09-01
CUS_0x8d2e,35940.36,2781.03,6,7,32,6,"Personal Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Not Specified, and Not Specified",55,15,1.29,13,Bad,2694.55,28.065958,18 Years and 8 Months,Yes,107.489365,109.16902,High_spent_Small_value_payments,316.2846,2024-09-01
CUS_0x8d32,39832.82,3492.4016,8,8,31,4,"Home Equity Loan, Not Specified, Auto Loan, and Credit-Builder Loan",51,13,13.49,11,Standard,1446.99,39.93701,11 Years and 11 Months,Yes,75.57257,51.17786,High_spent_Large_value_payments,462.48975,2024-09-01
CUS_0x8d33,138920.84,11503.736,5,3,3,4,"Payday Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",19,15,6.45,4,Good,246.87,31.152382,33 Years and 2 Months,No,235.85544,457.26147,High_spent_Medium_value_payments,707.2568,2024-09-01
CUS_0x8d42,30984.3,2385.025,0,6,12,2,"Auto Loan, and Auto Loan",5,2,2.14,4,Good,1098.16,28.671534,30 Years and 11 Months,No,35.04855,79.63687,Low_spent_Large_value_payments,393.81708,2024-09-01
CUS_0x8e40,73971.16,6051.263,6,9,33,7,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, and Payday Loan",33,21,19.3,11,Bad,3528.13,23.175732,6 Years and 0 Months,Yes,330.28592,241.12277,High_spent_Medium_value_payments,283.71765,2024-09-01
CUS_0x90f0,28010.02,2072.1682,9,7,26,4,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",32,15,5.33,13,Bad,1794.71,33.966476,10 Years and 11 Months,Yes,49.875015,140.47089,Low_spent_Small_value_payments,306.8709,2024-09-01
CUS_0x913c,29060.32,2235.6934,8,5,9,4,"Mortgage Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",11,15,8.2,3,Standard,865.12,34.555023,19 Years and 11 Months,No,64.49226,130.32155,Low_spent_Medium_value_payments,308.75552,2024-09-01
CUS_0x9247,52385.58,4492.465,4,6,6,4,"Home Equity Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",12,19,14.99,6,Standard,184.38,37.186596,27 Years and 9 Months,Yes,166.05563,75.50234,High_spent_Large_value_payments,447.68854,2024-09-01
CUS_0x9283,19334.83,1721.2358,8,6,31,5,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",19,16,24.35,8,Bad,3305.69,38.41132,5 Years and 4 Months,Yes,69.53188,91.59484,Low_spent_Medium_value_payments,322.13956,2024-09-01
CUS_0x92ef,69870.88,6020.573,3,6,7,3,"Payday Loan, Payday Loan, and Auto Loan",24,20,8.26,8,Standard,2106.68,28.634293,6 Years and 0 Months,Yes,148.70952,45.791527,!@9#%8,647.5563,2024-09-01
CUS_0x9404,105453.39,8759.782,6,5,19,3,"Mortgage Loan, Not Specified, and Not Specified",6,18,8.19,0,Standard,831.24,26.434307,19 Years and 4 Months,No,260.07208,325.5255,High_spent_Medium_value_payments,540.3806,2024-09-01
CUS_0x9438,7156.425,413.36874,10,6,31,5,"Home Equity Loan, Not Specified, Not Specified, Not Specified, and Student Loan",53,16,6.27,6,Bad,1415.97,28.816982,11 Years and 11 Months,Yes,18.881578,10.92487,Low_spent_Medium_value_payments,291.53043,2024-09-01
CUS_0x9714,20083.06,1856.5884,8,5,15,3,"Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",20,21,7.36,8,Bad,2381.47,27.101406,9 Years and 6 Months,Yes,33.81952,30.02283,High_spent_Medium_value_payments,371.8165,2024-09-01
CUS_0x9759,20389.3,1876.1083,7,4,11,4,"Mortgage Loan, Credit-Builder Loan, Not Specified, and Not Specified",10,9,10.45,0,Good,1136.37,40.39339,26 Years and 9 Months,No,48.443638,34.100742,High_spent_Large_value_payments,345.06644,2024-09-01
CUS_0x977a,73713.48,6269.79,4,6,22,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Personal Loan",6,16,15.78,7,Standard,1462.83,33.598984,17 Years and 3 Months,Yes,321.95978,120.95367,High_spent_Large_value_payments,424.06555,2024-09-01
CUS_0x98ed,22229.06,1672.4216,6,4,5,3,"Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",10,10,9.44,9,Standard,1396.14,33.061863,13 Years and 0 Months,NM,52.138474,44.08401,High_spent_Medium_value_payments,321.01968,2024-09-01
CUS_0x9a02,17840.72,1275.7267,10,6,29,8,"Payday Loan, Student Loan, Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Not Specified, and Home Equity Loan",40,17,29.48,6,Bad,2651.74,29.867407,7 Years and 5 Months,Yes,118.03605,100.27787,Low_spent_Small_value_payments,199.25874,2024-09-01
CUS_0x9a09,28910.45,2414.204,7,4,13,4,"Credit-Builder Loan, Not Specified, Debt Consolidation Loan, and Student Loan",15,10,9.39,6,Standard,292.98,30.910332,15 Years and 9 Months,Yes,95.02278,171.34776,Low_spent_Large_value_payments,245.04987,2024-09-01
CUS_0x9be5,16558.12,1217.8434,3,7,10,3,"Home Equity Loan, Payday Loan, and Credit-Builder Loan",5,2,1.57,1,Good,15.43,31.26368,19 Years and 8 Months,No,35.387554,23.941433,Low_spent_Small_value_payments,227.31548,2024-09-01
CUS_0x9bf3,34571.53,2854.961,5,5,5,2,"Home Equity Loan, and Student Loan",5,9,5.37,4,Good,58.37,29.721151,26 Years and 11 Months,No,41.83633,303.8695,Low_spent_Small_value_payments,229.79024,2024-09-01
CUS_0x9c22,11203.125,918.59375,8,7,5,4,"Mortgage Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",27,13,19.48,6,Standard,954.43,27.263838,13 Years and 11 Months,Yes,35.810287,37.945282,Low_spent_Small_value_payments,308.10382,2024-09-01
CUS_0x9cc3,48657.42,3979.785,6,6,15,6,"Personal Loan, Personal Loan, Not Specified, Student Loan, Student Loan, and Mortgage Loan",58,21,5.9,10,Bad,2284.08,24.532915,8 Years and 6 Months,NM,132.61269,114.86055,High_spent_Small_value_payments,410.50528,2024-09-01
CUS_0x9cd3,89394.78,7710.565,8,3,6,2,"Mortgage Loan, and Credit-Builder Loan",13,16,11.18,7,Standard,1255.14,31.901005,26 Years and 10 Months,Yes,134.72908,310.3835,High_spent_Medium_value_payments,575.9439,2024-09-01
CUS_0x9d0a,88045.8,7108.15,5,4,19,4,"Home Equity Loan, Not Specified, Not Specified, and Student Loan",14,13,9.57,6,Standard,262.3,41.243477,22 Years and 5 Months,Yes,268.5819,88.94774,High_spent_Large_value_payments,593.28534,2024-09-01
CUS_0x9d2e,15160.61,1335.3842,3,3,7,4,"Personal Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",14,3,5.89,8,Good,1168.42,32.063457,32 Years and 2 Months,NM,37.42432,89.589294,Low_spent_Small_value_payments,296.5248,2024-09-01
CUS_0x9d3d,15400.19,1140.2853,6,10,17,2,"Auto Loan, and Not Specified",56,8,14.71,10,Standard,2567.88,36.24644,6 Years and 10 Months,NM,105.65137,42.78297,Low_spent_Small_value_payments,351.36447,2024-09-01
CUS_0x9e80,104455.02,8892.585,4,4,8,3,"Debt Consolidation Loan, Auto Loan, and Payday Loan",12,4,3.94,9,Good,1222.3,35.15731,28 Years and 8 Months,No,215.11032,487.6556,High_spent_Small_value_payments,446.49258,2024-09-01
CUS_0x9ea6,49650.36,3995.53,7,11,26,6,"Not Specified, Personal Loan, Credit-Builder Loan, Student Loan, Not Specified, and Home Equity Loan",28,10,14.53,9,Standard,1826.54,30.597357,14 Years and 3 Months,Yes,194.31244,324.04504,Low_spent_Medium_value_payments,161.19551,2024-09-01
CUS_0x9f5d,10210.735,733.8946,10,9,30,5,"Personal Loan, Personal Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",27,19,24.69,14,Bad,3694.28,36.318043,14 Years and 2 Months,Yes,42.02464,44.200832,High_spent_Small_value_payments,247.16399,2024-09-01
CUS_0x9fd2,35644.72,2987.3933,1,4,3,1,Not Specified,13,2,4.58,2,Good,757.25,30.764109,20 Years and 8 Months,No,16.812737,56.955505,!@9#%8,484.9711,2024-09-01
CUS_0x9ff4,11162.02,743.16833,8,7,17,4,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",28,9,1.61,2,Standard,1235.11,25.379208,24 Years and 4 Months,No,30.499138,26.538086,Low_spent_Large_value_payments,287.2796,2024-09-01
CUS_0xa04d,19082.67,1495.2225,7,5,29,6,"Mortgage Loan, Not Specified, Auto Loan, Student Loan, Personal Loan, and Not Specified",33,15,27.96,9,Bad,2769.02,36.285286,3 Years and 10 Months,Yes,66.648705,21.057737,High_spent_Large_value_payments,301.8158,2024-09-01
CUS_0xa11d,57786.18,4910.515,7,4,11,4,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, and Not Specified",25,6,8.89,7,Standard,1693.68,42.046867,20 Years and 4 Months,Yes,167.88681,98.18316,High_spent_Medium_value_payments,474.98154,2024-09-01
CUS_0xa2cb,18355.27,1408.6058,6,6,32,6,"Student Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Personal Loan",59,16,3.33,11,Bad,2646.0,36.484596,9 Years and 5 Months,Yes,62.561287,85.04847,Low_spent_Small_value_payments,283.25082,2024-09-01
CUS_0xa3f3,32382.97,2897.5808,4,6,8,4,"Home Equity Loan, Student Loan, Debt Consolidation Loan, and Home Equity Loan",13,19,13.58,0,Standard,108.94,32.599915,16 Years and 2 Months,Yes,74.3992,72.80658,High_spent_Medium_value_payments,392.5523,2024-09-01
CUS_0xa45d,20193.59,1400.7992,3,3,8,5,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Payday Loan, and Not Specified",21,12,9.42,6,Standard,1109.22,30.578842,12 Years and 7 Months,Yes,68.09054,139.76389,Low_spent_Small_value_payments,222.2255,2024-09-01
CUS_0xa579,68498.72,5715.2266,6,9,23,5,"Student Loan, Auto Loan, Student Loan, Mortgage Loan, and Mortgage Loan",46,16,8.99,15,Bad,1825.94,26.912928,15 Years and 11 Months,NM,156.19373,387.89932,High_spent_Small_value_payments,287.42963,2024-09-01
CUS_0xa9d3,26978.17,2419.8477,6,3,8,1,Mortgage Loan,17,14,8.37,7,Standard,1264.34,36.906788,17 Years and 10 Months,No,141.25055,157.08662,Low_spent_Small_value_payments,366.014,2024-09-01
CUS_0xaafc,19799.73,1915.9775,7,4,12,2,"Student Loan, and Payday Loan",10,20,5.89,3,Good,125.69,30.273144,33 Years and 4 Months,NM,18.153337,142.17278,Low_spent_Medium_value_payments,311.27164,2024-09-01
CUS_0xabf9,15576.36,1351.03,7,3,16,5,"Auto Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, and Payday Loan",24,12,9.58,8,Standard,1544.49,37.50996,16 Years and 2 Months,Yes,48.951416,32.954308,High_spent_Small_value_payments,313.19727,2024-09-01
CUS_0xac1a,10389.19,833.7658,3,4,18,5,"Home Equity Loan, Home Equity Loan, Student Loan, Payday Loan, and Auto Loan",25,13,17.71,9,Standard,356.69,23.508821,12 Years and 2 Months,NM,37.478344,22.31221,Low_spent_Medium_value_payments,303.58603,2024-09-01
CUS_0xac8e,38904.52,3386.0432,8,6,17,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Mortgage Loan",18,18,14.95,5,Standard,333.59,37.788418,12 Years and 8 Months,Yes,173.48605,113.50655,High_spent_Small_value_payments,311.61172,2024-09-01
CUS_0xacb7,16054.15,1196.8458,8,5,30,8,"Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",39,18,27.12,14,Bad,4121.53,33.27548,10 Years and 5 Months,Yes,66.92609,87.56819,Low_spent_Medium_value_payments,245.1903,2024-09-01
CUS_0xacbe,10034.55,719.2125,4,4,28,6,"Home Equity Loan, Mortgage Loan, Payday Loan, Personal Loan, Mortgage Loan, and Student Loan",24,9,12.65,7,Standard,1669.84,33.722305,9 Years and 10 Months,NM,41.082546,47.337746,High_spent_Small_value_payments,243.50096,2024-09-01
CUS_0xacda,19012.18,1548.3484,4,6,20,3,"Home Equity Loan, Home Equity Loan, and Student Loan",30,18,19.07,9,Standard,84.05,33.64853,21 Years and 11 Months,Yes,42.258175,121.62253,Low_spent_Medium_value_payments,270.95413,2024-09-01
CUS_0xace0,10275.925,702.3271,7,3,20,2,"Payday Loan, and Not Specified",13,16,15.32,7,Standard,159.73,40.6484,27 Years and 11 Months,Yes,9.869009,22.877512,Low_spent_Medium_value_payments,317.48618,2024-09-01
CUS_0xadf7,77142.69,6617.5576,3,5,6,6,"Auto Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Payday Loan, and Credit-Builder Loan",14,13,13.21,10,Standard,523.92,31.342293,15 Years and 9 Months,Yes,196.81398,273.80792,High_spent_Small_value_payments,451.13385,2024-09-01
CUS_0xae9b,18514.195,1713.8496,0,4,8,2,"Mortgage Loan, and Credit-Builder Loan",4,2,5.23,3,Good,62.75,36.430664,33 Years and 6 Months,No,20.050474,69.868385,Low_spent_Small_value_payments,371.4661,2024-09-01
CUS_0xaea1,81497.12,6540.427,7,6,32,6,"Home Equity Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",37,16,7.8,8,Bad,3056.29,29.674932,0 Years and 9 Months,Yes,240.71262,262.6879,High_spent_Small_value_payments,410.64215,2024-09-01
CUS_0xaef2,15049.89,971.1575,6,4,17,5,"Payday Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",10,15,15.21,12,Standard,1886.54,22.512737,18 Years and 11 Months,Yes,46.603287,118.05632,Low_spent_Small_value_payments,222.45615,2024-09-01
CUS_0xb01b,64752.4,5652.033,3,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",7,8,9.56,0,Good,1022.8,38.159706,27 Years and 5 Months,No,115.341286,280.82126,!@9#%8,429.0408,2024-09-01
CUS_0xb0c1,8175.65,424.30417,8,10,15,7,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",43,25,21.47,11,Bad,4156.36,22.911325,2 Years and 11 Months,Yes,30.116962,38.1739,Low_spent_Large_value_payments,244.13956,2024-09-01
CUS_0xb319,15361.32,1362.11,10,10,17,9,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",24,17,22.95,11,Bad,2899.99,32.751183,9 Years and 5 Months,Yes,111.903984,123.31666,Low_spent_Medium_value_payments,180.99036,2024-09-01
CUS_0xb337,9917.025,1099.4187,5,6,17,2,"Debt Consolidation Loan, and Mortgage Loan",13,17,13.96,8,Standard,1065.19,33.13058,12 Years and 8 Months,Yes,14.199058,57.363544,Low_spent_Large_value_payments,308.37927,2024-09-01
CUS_0xb350,8918.13,825.1775,7,6,27,8,"Personal Loan, Payday Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",40,14,2.9,10,Bad,1912.96,25.266582,10 Years and 10 Months,Yes,39.80553,53.17474,High_spent_Small_value_payments,249.53748,2024-09-01
CUS_0xb563,15932.725,1219.727,6,6,11,1,Debt Consolidation Loan,27,12,8.63,1,Standard,1124.16,28.410961,27 Years and 11 Months,Yes,13.268054,107.33124,Low_spent_Large_value_payments,271.3734,2024-09-01
CUS_0xb5c9,8826.66,508.555,10,10,33,9,"Debt Consolidation Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",40,23,24.31,11,Bad,3851.63,39.314693,8 Years and 11 Months,Yes,46.28852,47.01921,Low_spent_Small_value_payments,247.54776,2024-09-01
CUS_0xb63c,39503.02,3525.9182,3,4,7,4,"Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",6,18,10.3,8,Standard,1092.71,34.607506,27 Years and 11 Months,Yes,114.27105,358.93436,Low_spent_Small_value_payments,169.38643,2024-09-01
CUS_0xb66e,36640.7,3057.3916,3,5,2,4,"Personal Loan, Auto Loan, Home Equity Loan, and Auto Loan",7,3,8.9,2,Good,155.86,30.027071,30 Years and 4 Months,No,106.17467,135.83835,Low_spent_Small_value_payments,353.72614,2024-09-01
CUS_0xb6a6,33735.42,2539.285,7,5,24,7,"Debt Consolidation Loan, Payday Loan, Payday Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",38,25,19.18,6,Bad,2717.2,32.19196,9 Years and 6 Months,NM,175.43776,27.004133,High_spent_Large_value_payments,291.4866,2024-09-01
CUS_0xb8b,19491.84,1858.32,6,4,17,1,Student Loan,24,16,6.63,7,Standard,1158.75,38.792088,33 Years and 5 Months,Yes,12.533613,109.69785,High_spent_Small_value_payments,323.60052,2024-09-01
CUS_0xb8be,16798.15,1544.8458,5,6,16,3,"Student Loan, Auto Loan, and Home Equity Loan",7,11,18.75,8,Standard,2266.73,25.108913,9 Years and 4 Months,Yes,31.318518,30.25977,High_spent_Medium_value_payments,342.9063,2024-09-01
CUS_0xba2a,33208.01,2494.3342,0,7,9,4,"Home Equity Loan, Not Specified, Payday Loan, and Payday Loan",6,4,11.11,5,Good,407.86,32.808144,28 Years and 8 Months,No,75.66027,94.551285,Low_spent_Small_value_payments,369.22186,2024-09-01
CUS_0xbb2a,62458.77,5426.8975,8,6,20,4,"Credit-Builder Loan, Personal Loan, Personal Loan, and Personal Loan",12,12,16.02,7,Standard,1215.52,24.58133,20 Years and 0 Months,Yes,199.04625,401.09198,Low_spent_Medium_value_payments,222.55151,2024-09-01
CUS_0xbbb5,35989.5,3039.125,7,6,26,7,"Mortgage Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, and Not Specified",12,21,8.66,11,Standard,1754.71,31.678934,9 Years and 2 Months,Yes,184.3852,49.989838,High_spent_Large_value_payments,309.53748,2024-09-01
